Año;Trimestre;Valor;Régimen;CPRO;Provincia;Comunidad_Autónoma;CODAUTO
2024;4;1089.4;Protegida;;Total CCAA;Galicia;12
2025;4;1094.7;Protegida;;Total CCAA;Galicia;12
2005;4;770.2;Protegida;;Total CCAA;Extremadura;11
2006;4;792.8;Protegida;;Total CCAA;Extremadura;11
2007;4;803.7;Protegida;;Total CCAA;Extremadura;11
2008;4;924.2;Protegida;;Total CCAA;Extremadura;11
2009;4;953.4;Protegida;;Total CCAA;Extremadura;11
2010;4;926.5;Protegida;;Total CCAA;Extremadura;11
2011;4;866.6;Protegida;;Total CCAA;Extremadura;11
2012;4;801.4;Protegida;;Total CCAA;Extremadura;11
2013;4;769;Protegida;;Total CCAA;Extremadura;11
2014;4;743.6;Protegida;;Total CCAA;Extremadura;11
2015;4;749.5;Protegida;;Total CCAA;Extremadura;11
2016;4;751.4;Protegida;;Total CCAA;Extremadura;11
2017;4;757;Protegida;;Total CCAA;Extremadura;11
2018;4;751.9;Protegida;;Total CCAA;Extremadura;11
2019;4;764.7;Protegida;;Total CCAA;Extremadura;11
2020;4;777.8;Protegida;;Total CCAA;Extremadura;11
2021;4;775.9;Protegida;;Total CCAA;Extremadura;11
2022;4;759.6;Protegida;;Total CCAA;Extremadura;11
2023;4;744.5;Protegida;;Total CCAA;Extremadura;11
2024;4;735.1;Protegida;;Total CCAA;Extremadura;11
2025;4;765.8;Protegida;;Total CCAA;Extremadura;11
2005;4;925.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2006;4;979.6;Protegida;;Total CCAA;Comunitat Valenciana;10
2007;4;1076.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2008;4;1121.6;Protegida;;Total CCAA;Comunitat Valenciana;10
2009;4;1107.7;Protegida;;Total CCAA;Comunitat Valenciana;10
2010;4;1167.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2011;4;1118.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2012;4;1097.3;Protegida;;Total CCAA;Comunitat Valenciana;10
2013;4;1087;Protegida;;Total CCAA;Comunitat Valenciana;10
2014;4;1085.2;Protegida;;Total CCAA;Comunitat Valenciana;10
2015;4;1075.8;Protegida;;Total CCAA;Comunitat Valenciana;10
2016;4;1107.7;Protegida;;Total CCAA;Comunitat Valenciana;10
2017;4;1087.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2018;4;1097.4;Protegida;;Total CCAA;Comunitat Valenciana;10
2019;4;1089.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2020;4;1101.2;Protegida;;Total CCAA;Comunitat Valenciana;10
2021;4;1094.2;Protegida;;Total CCAA;Comunitat Valenciana;10
2022;4;1108.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2023;4;1107.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2024;4;1108.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2025;4;1132.7;Protegida;;Total CCAA;Comunitat Valenciana;10
2005;4;1127.9;Protegida;;Total CCAA;Cataluña;9
2006;4;1162.4;Protegida;;Total CCAA;Cataluña;9
2007;4;1224.4;Protegida;;Total CCAA;Cataluña;9
2008;4;1276.9;Protegida;;Total CCAA;Cataluña;9
2009;4;1248.9;Protegida;;Total CCAA;Cataluña;9
2010;4;1269.1;Protegida;;Total CCAA;Cataluña;9
2011;4;1303.6;Protegida;;Total CCAA;Cataluña;9
2012;4;1345.1;Protegida;;Total CCAA;Cataluña;9
2013;4;1304.2;Protegida;;Total CCAA;Cataluña;9
2014;4;1250.9;Protegida;;Total CCAA;Cataluña;9
2015;4;1206.5;Protegida;;Total CCAA;Cataluña;9
2016;4;1206;Protegida;;Total CCAA;Cataluña;9
2017;4;1206.7;Protegida;;Total CCAA;Cataluña;9
2018;4;1211.1;Protegida;;Total CCAA;Cataluña;9
2019;4;1210.3;Protegida;;Total CCAA;Cataluña;9
2020;4;1206.7;Protegida;;Total CCAA;Cataluña;9
2021;4;1195.8;Protegida;;Total CCAA;Cataluña;9
2022;4;1207.2;Protegida;;Total CCAA;Cataluña;9
2023;4;1209.2;Protegida;;Total CCAA;Cataluña;9
2024;4;1221.5;Protegida;;Total CCAA;Cataluña;9
2025;4;1260.2;Protegida;;Total CCAA;Cataluña;9
2005;4;857.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2006;4;890.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2007;4;948.4;Protegida;;Total CCAA;Castilla-La Mancha;8
2008;4;1017.7;Protegida;;Total CCAA;Castilla-La Mancha;8
2009;4;1018.5;Protegida;;Total CCAA;Castilla-La Mancha;8
2010;4;1046.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2011;4;1058;Protegida;;Total CCAA;Castilla-La Mancha;8
2012;4;1078.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2013;4;1009.3;Protegida;;Total CCAA;Castilla-La Mancha;8
2014;4;963.3;Protegida;;Total CCAA;Castilla-La Mancha;8
2015;4;944;Protegida;;Total CCAA;Castilla-La Mancha;8
2016;4;959;Protegida;;Total CCAA;Castilla-La Mancha;8
2017;4;955;Protegida;;Total CCAA;Castilla-La Mancha;8
2018;4;976.6;Protegida;;Total CCAA;Castilla-La Mancha;8
2019;4;961.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2020;4;983.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2021;4;996.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2022;4;1005.9;Protegida;;Total CCAA;Castilla-La Mancha;8
2023;4;992.7;Protegida;;Total CCAA;Castilla-La Mancha;8
2024;4;1007.6;Protegida;;Total CCAA;Castilla-La Mancha;8
2025;4;1037.6;Protegida;;Total CCAA;Castilla-La Mancha;8
2005;4;929.2;Protegida;;Total CCAA;Castilla y León;7
2006;4;979.5;Protegida;;Total CCAA;Castilla y León;7
2007;4;1045.9;Protegida;;Total CCAA;Castilla y León;7
2008;4;1067.2;Protegida;;Total CCAA;Castilla y León;7
2009;4;1042.5;Protegida;;Total CCAA;Castilla y León;7
2010;4;1055.2;Protegida;;Total CCAA;Castilla y León;7
2011;4;1066;Protegida;;Total CCAA;Castilla y León;7
2012;4;1064.6;Protegida;;Total CCAA;Castilla y León;7
2013;4;996.5;Protegida;;Total CCAA;Castilla y León;7
2014;4;991.4;Protegida;;Total CCAA;Castilla y León;7
2015;4;991.9;Protegida;;Total CCAA;Castilla y León;7
2016;4;1005;Protegida;;Total CCAA;Castilla y León;7
2017;4;993.8;Protegida;;Total CCAA;Castilla y León;7
2018;4;995.4;Protegida;;Total CCAA;Castilla y León;7
2019;4;980.2;Protegida;;Total CCAA;Castilla y León;7
2020;4;1004;Protegida;;Total CCAA;Castilla y León;7
2021;4;1011.7;Protegida;;Total CCAA;Castilla y León;7
2022;4;1030.1;Protegida;;Total CCAA;Castilla y León;7
2023;4;1031.1;Protegida;;Total CCAA;Castilla y León;7
2024;4;1051.2;Protegida;;Total CCAA;Castilla y León;7
2025;4;1079.5;Protegida;;Total CCAA;Castilla y León;7
2005;4;899.4;Protegida;;Total CCAA;Canarias;5
2006;4;995.1;Protegida;;Total CCAA;Canarias;5
2007;4;1082.2;Protegida;;Total CCAA;Canarias;5
2008;4;1061;Protegida;;Total CCAA;Canarias;5
2009;4;1056;Protegida;;Total CCAA;Canarias;5
2010;4;1088.6;Protegida;;Total CCAA;Canarias;5
2011;4;1132.8;Protegida;;Total CCAA;Canarias;5
2012;4;1124.5;Protegida;;Total CCAA;Canarias;5
2013;4;1038.5;Protegida;;Total CCAA;Canarias;5
2014;4;967.5;Protegida;;Total CCAA;Canarias;5
2015;4;970.9;Protegida;;Total CCAA;Canarias;5
2016;4;993.4;Protegida;;Total CCAA;Canarias;5
2017;4;974.2;Protegida;;Total CCAA;Canarias;5
2018;4;969.1;Protegida;;Total CCAA;Canarias;5
2019;4;997.9;Protegida;;Total CCAA;Canarias;5
2020;4;963.9;Protegida;;Total CCAA;Canarias;5
2021;4;1022.6;Protegida;;Total CCAA;Canarias;5
2022;4;1066;Protegida;;Total CCAA;Canarias;5
2023;4;1128.3;Protegida;;Total CCAA;Canarias;5
2024;4;1161.3;Protegida;;Total CCAA;Canarias;5
2025;4;1204.3;Protegida;;Total CCAA;Canarias;5
2005;4;960.9;Protegida;;Total CCAA;Asturias, Principado de;3
2006;4;1007.3;Protegida;;Total CCAA;Asturias, Principado de;3
2007;4;1075;Protegida;;Total CCAA;Asturias, Principado de;3
2008;4;1089.6;Protegida;;Total CCAA;Asturias, Principado de;3
2009;4;1103.1;Protegida;;Total CCAA;Asturias, Principado de;3
2010;4;1148.5;Protegida;;Total CCAA;Asturias, Principado de;3
2011;4;1241;Protegida;;Total CCAA;Asturias, Principado de;3
2012;4;;Protegida;;Total CCAA;Asturias, Principado de;3
2013;4;1107.3;Protegida;;Total CCAA;Asturias, Principado de;3
2014;4;1098.6;Protegida;;Total CCAA;Asturias, Principado de;3
2015;4;1061;Protegida;;Total CCAA;Asturias, Principado de;3
2016;4;1072.2;Protegida;;Total CCAA;Asturias, Principado de;3
2017;4;1072.4;Protegida;;Total CCAA;Asturias, Principado de;3
2018;4;1075.6;Protegida;;Total CCAA;Asturias, Principado de;3
2019;4;1090.7;Protegida;;Total CCAA;Asturias, Principado de;3
2020;4;1073.2;Protegida;;Total CCAA;Asturias, Principado de;3
2021;4;1077.3;Protegida;;Total CCAA;Asturias, Principado de;3
2022;4;1078.9;Protegida;;Total CCAA;Asturias, Principado de;3
2023;4;1063.4;Protegida;;Total CCAA;Asturias, Principado de;3
2024;4;1056.7;Protegida;;Total CCAA;Asturias, Principado de;3
2025;4;1094;Protegida;;Total CCAA;Asturias, Principado de;3
2005;4;895.5;Protegida;;Total CCAA;Aragón;2
2006;4;965.2;Protegida;;Total CCAA;Aragón;2
2007;4;1039.9;Protegida;;Total CCAA;Aragón;2
2008;4;1051;Protegida;;Total CCAA;Aragón;2
2009;4;1025.1;Protegida;;Total CCAA;Aragón;2
2010;4;1083.4;Protegida;;Total CCAA;Aragón;2
2011;4;1136.1;Protegida;;Total CCAA;Aragón;2
2012;4;1158.3;Protegida;;Total CCAA;Aragón;2
2013;4;1115;Protegida;;Total CCAA;Aragón;2
2014;4;1040.3;Protegida;;Total CCAA;Aragón;2
2015;4;997.7;Protegida;;Total CCAA;Aragón;2
2016;4;1060.9;Protegida;;Total CCAA;Aragón;2
2017;4;1055.6;Protegida;;Total CCAA;Aragón;2
2018;4;1026;Protegida;;Total CCAA;Aragón;2
2019;4;1034.7;Protegida;;Total CCAA;Aragón;2
2020;4;1066.3;Protegida;;Total CCAA;Aragón;2
2021;4;1077.3;Protegida;;Total CCAA;Aragón;2
2022;4;1101.3;Protegida;;Total CCAA;Aragón;2
2023;4;1127.2;Protegida;;Total CCAA;Aragón;2
2024;4;1120.1;Protegida;;Total CCAA;Aragón;2
2025;4;1157.5;Protegida;;Total CCAA;Aragón;2
2005;4;874.9;Protegida;;Total CCAA;Andalucía;1
2006;4;904.6;Protegida;;Total CCAA;Andalucía;1
2007;4;968.1;Protegida;;Total CCAA;Andalucía;1
2008;4;1026.6;Protegida;;Total CCAA;Andalucía;1
2009;4;1008;Protegida;;Total CCAA;Andalucía;1
2010;4;1062.6;Protegida;;Total CCAA;Andalucía;1
2011;4;1128.6;Protegida;;Total CCAA;Andalucía;1
2012;4;1174.6;Protegida;;Total CCAA;Andalucía;1
2013;4;1097.7;Protegida;;Total CCAA;Andalucía;1
2014;4;1072.6;Protegida;;Total CCAA;Andalucía;1
2015;4;1058.4;Protegida;;Total CCAA;Andalucía;1
2016;4;1083.5;Protegida;;Total CCAA;Andalucía;1
2017;4;1116.4;Protegida;;Total CCAA;Andalucía;1
2018;4;1096.9;Protegida;;Total CCAA;Andalucía;1
2019;4;1095.5;Protegida;;Total CCAA;Andalucía;1
2020;4;1123.4;Protegida;;Total CCAA;Andalucía;1
2021;4;1130.2;Protegida;;Total CCAA;Andalucía;1
2022;4;1153.2;Protegida;;Total CCAA;Andalucía;1
2023;4;1161;Protegida;;Total CCAA;Andalucía;1
2024;4;1170.8;Protegida;;Total CCAA;Andalucía;1
2025;4;1208.7;Protegida;;Total CCAA;Andalucía;1
2005;3;849.4;Protegida;;Total CCAA;Andalucía;1
2006;3;893.7;Protegida;;Total CCAA;Andalucía;1
2007;3;951.4;Protegida;;Total CCAA;Andalucía;1
2008;3;1014.1;Protegida;;Total CCAA;Andalucía;1
2009;3;993.7;Protegida;;Total CCAA;Andalucía;1
2010;3;1045;Protegida;;Total CCAA;Andalucía;1
2011;3;1115.2;Protegida;;Total CCAA;Andalucía;1
2012;3;1142;Protegida;;Total CCAA;Andalucía;1
2013;3;1126.1;Protegida;;Total CCAA;Andalucía;1
2014;3;1073.4;Protegida;;Total CCAA;Andalucía;1
2015;3;1066.7;Protegida;;Total CCAA;Andalucía;1
2016;3;1066.7;Protegida;;Total CCAA;Andalucía;1
2017;3;1103.4;Protegida;;Total CCAA;Andalucía;1
2018;3;1102.6;Protegida;;Total CCAA;Andalucía;1
2019;3;1093.7;Protegida;;Total CCAA;Andalucía;1
2020;3;1115.8;Protegida;;Total CCAA;Andalucía;1
2021;3;1124.4;Protegida;;Total CCAA;Andalucía;1
2022;3;1127.7;Protegida;;Total CCAA;Andalucía;1
2023;3;1169.3;Protegida;;Total CCAA;Andalucía;1
2024;3;1171.4;Protegida;;Total CCAA;Andalucía;1
2025;3;1201.3;Protegida;;Total CCAA;Andalucía;1
2005;3;877.9;Protegida;;Total CCAA;Aragón;2
2006;3;958.6;Protegida;;Total CCAA;Aragón;2
2007;3;1004.3;Protegida;;Total CCAA;Aragón;2
2008;3;1047;Protegida;;Total CCAA;Aragón;2
2009;3;1041.3;Protegida;;Total CCAA;Aragón;2
2010;3;1067.9;Protegida;;Total CCAA;Aragón;2
2011;3;1130;Protegida;;Total CCAA;Aragón;2
2012;3;1164.9;Protegida;;Total CCAA;Aragón;2
2013;3;1130;Protegida;;Total CCAA;Aragón;2
2014;3;1051.8;Protegida;;Total CCAA;Aragón;2
2015;3;1005.2;Protegida;;Total CCAA;Aragón;2
2016;3;1032.6;Protegida;;Total CCAA;Aragón;2
2017;3;1064.6;Protegida;;Total CCAA;Aragón;2
2018;3;1018.1;Protegida;;Total CCAA;Aragón;2
2019;3;1034.1;Protegida;;Total CCAA;Aragón;2
2020;3;1083.8;Protegida;;Total CCAA;Aragón;2
2021;3;1064.6;Protegida;;Total CCAA;Aragón;2
2022;3;1087.3;Protegida;;Total CCAA;Aragón;2
2023;3;1117.9;Protegida;;Total CCAA;Aragón;2
2024;3;1111.8;Protegida;;Total CCAA;Aragón;2
2025;3;1148.1;Protegida;;Total CCAA;Aragón;2
2005;3;947.6;Protegida;;Total CCAA;Asturias, Principado de;3
2006;3;1039;Protegida;;Total CCAA;Asturias, Principado de;3
2007;3;1040.3;Protegida;;Total CCAA;Asturias, Principado de;3
2008;3;1100.2;Protegida;;Total CCAA;Asturias, Principado de;3
2009;3;1094.9;Protegida;;Total CCAA;Asturias, Principado de;3
2010;3;1131.7;Protegida;;Total CCAA;Asturias, Principado de;3
2011;3;1214.1;Protegida;;Total CCAA;Asturias, Principado de;3
2012;3;;Protegida;;Total CCAA;Asturias, Principado de;3
2013;3;1140.5;Protegida;;Total CCAA;Asturias, Principado de;3
2014;3;1111.9;Protegida;;Total CCAA;Asturias, Principado de;3
2015;3;1058.5;Protegida;;Total CCAA;Asturias, Principado de;3
2016;3;1076.6;Protegida;;Total CCAA;Asturias, Principado de;3
2017;3;1075.4;Protegida;;Total CCAA;Asturias, Principado de;3
2018;3;1084.6;Protegida;;Total CCAA;Asturias, Principado de;3
2019;3;1078.8;Protegida;;Total CCAA;Asturias, Principado de;3
2020;3;1084.2;Protegida;;Total CCAA;Asturias, Principado de;3
2021;3;1077.9;Protegida;;Total CCAA;Asturias, Principado de;3
2022;3;1077.5;Protegida;;Total CCAA;Asturias, Principado de;3
2023;3;1061.1;Protegida;;Total CCAA;Asturias, Principado de;3
2024;3;1063.5;Protegida;;Total CCAA;Asturias, Principado de;3
2025;3;1085.7;Protegida;;Total CCAA;Asturias, Principado de;3
2005;3;866.5;Protegida;;Total CCAA;Canarias;5
2006;3;972.5;Protegida;;Total CCAA;Canarias;5
2007;3;1041.8;Protegida;;Total CCAA;Canarias;5
2008;3;1095.3;Protegida;;Total CCAA;Canarias;5
2009;3;1036;Protegida;;Total CCAA;Canarias;5
2010;3;1076.1;Protegida;;Total CCAA;Canarias;5
2011;3;1137;Protegida;;Total CCAA;Canarias;5
2012;3;1167.1;Protegida;;Total CCAA;Canarias;5
2013;3;1066;Protegida;;Total CCAA;Canarias;5
2014;3;978.4;Protegida;;Total CCAA;Canarias;5
2015;3;973.4;Protegida;;Total CCAA;Canarias;5
2016;3;965;Protegida;;Total CCAA;Canarias;5
2017;3;981.4;Protegida;;Total CCAA;Canarias;5
2018;3;961.3;Protegida;;Total CCAA;Canarias;5
2019;3;988.7;Protegida;;Total CCAA;Canarias;5
2020;3;971.9;Protegida;;Total CCAA;Canarias;5
2021;3;1023.9;Protegida;;Total CCAA;Canarias;5
2022;3;1043.3;Protegida;;Total CCAA;Canarias;5
2023;3;1126.5;Protegida;;Total CCAA;Canarias;5
2024;3;1161.8;Protegida;;Total CCAA;Canarias;5
2025;3;1196.8;Protegida;;Total CCAA;Canarias;5
2005;3;879.9;Protegida;;Total CCAA;Castilla y León;7
2006;3;962.5;Protegida;;Total CCAA;Castilla y León;7
2007;3;1006.9;Protegida;;Total CCAA;Castilla y León;7
2008;3;1072;Protegida;;Total CCAA;Castilla y León;7
2009;3;1037.4;Protegida;;Total CCAA;Castilla y León;7
2010;3;1049.3;Protegida;;Total CCAA;Castilla y León;7
2011;3;1046.2;Protegida;;Total CCAA;Castilla y León;7
2012;3;1085;Protegida;;Total CCAA;Castilla y León;7
2013;3;1004.2;Protegida;;Total CCAA;Castilla y León;7
2014;3;984.6;Protegida;;Total CCAA;Castilla y León;7
2015;3;991.4;Protegida;;Total CCAA;Castilla y León;7
2016;3;981.2;Protegida;;Total CCAA;Castilla y León;7
2017;3;999.4;Protegida;;Total CCAA;Castilla y León;7
2018;3;991;Protegida;;Total CCAA;Castilla y León;7
2019;3;981.6;Protegida;;Total CCAA;Castilla y León;7
2020;3;997.5;Protegida;;Total CCAA;Castilla y León;7
2021;3;1000.7;Protegida;;Total CCAA;Castilla y León;7
2022;3;1013.4;Protegida;;Total CCAA;Castilla y León;7
2023;3;1040.4;Protegida;;Total CCAA;Castilla y León;7
2024;3;1051.7;Protegida;;Total CCAA;Castilla y León;7
2025;3;1077.2;Protegida;;Total CCAA;Castilla y León;7
2005;3;830.6;Protegida;;Total CCAA;Castilla-La Mancha;8
2006;3;871.7;Protegida;;Total CCAA;Castilla-La Mancha;8
2007;3;916.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2008;3;1004.3;Protegida;;Total CCAA;Castilla-La Mancha;8
2009;3;1008.5;Protegida;;Total CCAA;Castilla-La Mancha;8
2010;3;1036.5;Protegida;;Total CCAA;Castilla-La Mancha;8
2011;3;1080.6;Protegida;;Total CCAA;Castilla-La Mancha;8
2012;3;1084.8;Protegida;;Total CCAA;Castilla-La Mancha;8
2013;3;1027.8;Protegida;;Total CCAA;Castilla-La Mancha;8
2014;3;979.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2015;3;948.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2016;3;953.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2017;3;963.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2018;3;973.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2019;3;968.9;Protegida;;Total CCAA;Castilla-La Mancha;8
2020;3;984.1;Protegida;;Total CCAA;Castilla-La Mancha;8
2021;3;998.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2022;3;1004.2;Protegida;;Total CCAA;Castilla-La Mancha;8
2023;3;988.3;Protegida;;Total CCAA;Castilla-La Mancha;8
2024;3;995.7;Protegida;;Total CCAA;Castilla-La Mancha;8
2025;3;1040.3;Protegida;;Total CCAA;Castilla-La Mancha;8
2005;3;1115.6;Protegida;;Total CCAA;Cataluña;9
2006;3;1133.4;Protegida;;Total CCAA;Cataluña;9
2007;3;1201.3;Protegida;;Total CCAA;Cataluña;9
2008;3;1276;Protegida;;Total CCAA;Cataluña;9
2009;3;1248.7;Protegida;;Total CCAA;Cataluña;9
2010;3;1263.6;Protegida;;Total CCAA;Cataluña;9
2011;3;1288;Protegida;;Total CCAA;Cataluña;9
2012;3;1347.1;Protegida;;Total CCAA;Cataluña;9
2013;3;1320.8;Protegida;;Total CCAA;Cataluña;9
2014;3;1269.6;Protegida;;Total CCAA;Cataluña;9
2015;3;1212;Protegida;;Total CCAA;Cataluña;9
2016;3;1206.4;Protegida;;Total CCAA;Cataluña;9
2017;3;1211.9;Protegida;;Total CCAA;Cataluña;9
2018;3;1216.5;Protegida;;Total CCAA;Cataluña;9
2019;3;1199.2;Protegida;;Total CCAA;Cataluña;9
2020;3;1209.4;Protegida;;Total CCAA;Cataluña;9
2021;3;1200.9;Protegida;;Total CCAA;Cataluña;9
2022;3;1201.6;Protegida;;Total CCAA;Cataluña;9
2023;3;1205.4;Protegida;;Total CCAA;Cataluña;9
2024;3;1210.5;Protegida;;Total CCAA;Cataluña;9
2025;3;1252.1;Protegida;;Total CCAA;Cataluña;9
2005;3;894.7;Protegida;;Total CCAA;Comunitat Valenciana;10
2006;3;979.6;Protegida;;Total CCAA;Comunitat Valenciana;10
2007;3;1050.6;Protegida;;Total CCAA;Comunitat Valenciana;10
2008;3;1117.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2009;3;1110.3;Protegida;;Total CCAA;Comunitat Valenciana;10
2010;3;1166.4;Protegida;;Total CCAA;Comunitat Valenciana;10
2011;3;1123.3;Protegida;;Total CCAA;Comunitat Valenciana;10
2012;3;1124.2;Protegida;;Total CCAA;Comunitat Valenciana;10
2013;3;1051.4;Protegida;;Total CCAA;Comunitat Valenciana;10
2014;3;1083.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2015;3;1089.7;Protegida;;Total CCAA;Comunitat Valenciana;10
2016;3;1097.3;Protegida;;Total CCAA;Comunitat Valenciana;10
2017;3;1093.9;Protegida;;Total CCAA;Comunitat Valenciana;10
2018;3;1098.1;Protegida;;Total CCAA;Comunitat Valenciana;10
2019;3;1086.3;Protegida;;Total CCAA;Comunitat Valenciana;10
2020;3;1094.8;Protegida;;Total CCAA;Comunitat Valenciana;10
2021;3;1101.8;Protegida;;Total CCAA;Comunitat Valenciana;10
2022;3;1095.6;Protegida;;Total CCAA;Comunitat Valenciana;10
2023;3;1105.5;Protegida;;Total CCAA;Comunitat Valenciana;10
2024;3;1109;Protegida;;Total CCAA;Comunitat Valenciana;10
2025;3;1124.2;Protegida;;Total CCAA;Comunitat Valenciana;10
2005;3;766.4;Protegida;;Total CCAA;Extremadura;11
2006;3;768.4;Protegida;;Total CCAA;Extremadura;11
2007;3;792.6;Protegida;;Total CCAA;Extremadura;11
2008;3;914.2;Protegida;;Total CCAA;Extremadura;11
2009;3;941.8;Protegida;;Total CCAA;Extremadura;11
2010;3;922.7;Protegida;;Total CCAA;Extremadura;11
2011;3;884.3;Protegida;;Total CCAA;Extremadura;11
2012;3;822.1;Protegida;;Total CCAA;Extremadura;11
2013;3;785.7;Protegida;;Total CCAA;Extremadura;11
2014;3;758.6;Protegida;;Total CCAA;Extremadura;11
2015;3;740.5;Protegida;;Total CCAA;Extremadura;11
2016;3;740.3;Protegida;;Total CCAA;Extremadura;11
2017;3;750.9;Protegida;;Total CCAA;Extremadura;11
2018;3;743.8;Protegida;;Total CCAA;Extremadura;11
2019;3;759;Protegida;;Total CCAA;Extremadura;11
2020;3;771;Protegida;;Total CCAA;Extremadura;11
2021;3;763;Protegida;;Total CCAA;Extremadura;11
2022;3;758.8;Protegida;;Total CCAA;Extremadura;11
2023;3;747.7;Protegida;;Total CCAA;Extremadura;11
2024;3;741.4;Protegida;;Total CCAA;Extremadura;11
2025;3;756.8;Protegida;;Total CCAA;Extremadura;11
2005;3;848.4;Protegida;;Total CCAA;Galicia;12
2006;3;940.8;Protegida;;Total CCAA;Galicia;12
2007;3;973.9;Protegida;;Total CCAA;Galicia;12
2008;3;1056.3;Protegida;;Total CCAA;Galicia;12
2009;3;1023;Protegida;;Total CCAA;Galicia;12
2010;3;1040.8;Protegida;;Total CCAA;Galicia;12
2011;3;1062.8;Protegida;;Total CCAA;Galicia;12
2012;3;1107.6;Protegida;;Total CCAA;Galicia;12
2013;3;970.6;Protegida;;Total CCAA;Galicia;12
2014;3;922.7;Protegida;;Total CCAA;Galicia;12
2015;3;905.4;Protegida;;Total CCAA;Galicia;12
2016;3;924.3;Protegida;;Total CCAA;Galicia;12
2017;3;949.1;Protegida;;Total CCAA;Galicia;12
2018;3;940.4;Protegida;;Total CCAA;Galicia;12
2019;3;941.8;Protegida;;Total CCAA;Galicia;12
2020;3;946.3;Protegida;;Total CCAA;Galicia;12
2021;3;970.8;Protegida;;Total CCAA;Galicia;12
2022;3;1028.8;Protegida;;Total CCAA;Galicia;12
2023;3;1079.8;Protegida;;Total CCAA;Galicia;12
2024;3;1081.6;Protegida;;Total CCAA;Galicia;12
2025;3;1096.7;Protegida;;Total CCAA;Galicia;12
2005;3;959.2;Protegida;;Total CCAA;Madrid, Comunidad de;13
2006;3;1075.6;Protegida;;Total CCAA;Madrid, Comunidad de;13
2007;3;1101.1;Protegida;;Total CCAA;Madrid, Comunidad de;13
2008;3;1187.5;Protegida;;Total CCAA;Madrid, Comunidad de;13
2009;3;1189.1;Protegida;;Total CCAA;Madrid, Comunidad de;13
2010;3;1246.5;Protegida;;Total CCAA;Madrid, Comunidad de;13
2011;3;1306;Protegida;;Total CCAA;Madrid, Comunidad de;13
2012;3;1381.2;Protegida;;Total CCAA;Madrid, Comunidad de;13
2013;3;1345.8;Protegida;;Total CCAA;Madrid, Comunidad de;13
2014;3;1345.4;Protegida;;Total CCAA;Madrid, Comunidad de;13
2015;3;1349.8;Protegida;;Total CCAA;Madrid, Comunidad de;13
2016;3;1348.3;Protegida;;Total CCAA;Madrid, Comunidad de;13
2017;3;1376.9;Protegida;;Total CCAA;Madrid, Comunidad de;13
2018;3;1355.5;Protegida;;Total CCAA;Madrid, Comunidad de;13
2019;3;1368.9;Protegida;;Total CCAA;Madrid, Comunidad de;13
2020;3;1388.2;Protegida;;Total CCAA;Madrid, Comunidad de;13
2021;3;1408.4;Protegida;;Total CCAA;Madrid, Comunidad de;13
2022;3;1399.6;Protegida;;Total CCAA;Madrid, Comunidad de;13
2023;3;1429.7;Protegida;;Total CCAA;Madrid, Comunidad de;13
2024;3;1431.9;Protegida;;Total CCAA;Madrid, Comunidad de;13
2025;3;1472.2;Protegida;;Total CCAA;Madrid, Comunidad de;13
2005;3;1159.4;Protegida;;Total CCAA;País Vasco;16
2006;3;1118.8;Protegida;;Total CCAA;País Vasco;16
2007;3;1179;Protegida;;Total CCAA;País Vasco;16
2008;3;1254.6;Protegida;;Total CCAA;País Vasco;16
2009;3;1202.3;Protegida;;Total CCAA;País Vasco;16
2010;3;1256;Protegida;;Total CCAA;País Vasco;16
2011;3;1195.3;Protegida;;Total CCAA;País Vasco;16
2012;3;1160.5;Protegida;;Total CCAA;País Vasco;16
2013;3;1140.8;Protegida;;Total CCAA;País Vasco;16
2014;3;1131.6;Protegida;;Total CCAA;País Vasco;16
2015;3;1142;Protegida;;Total CCAA;País Vasco;16
2016;3;1146.6;Protegida;;Total CCAA;País Vasco;16
2017;3;1152.4;Protegida;;Total CCAA;País Vasco;16
2018;3;1138.2;Protegida;;Total CCAA;País Vasco;16
